index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,comments,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,real_fixed_commit_number,real_fixed_commit_hash,real_fixed_commit_reason,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio
169.0,Pizza-Game,2023-09-14 13:41:08,Python,,0.0,0.0,0.0,1.0,23.0,Python,343.0,written by chatgpt,Pizza-Game\f83d0e6918c400e5497983e2586aeb8c4c90898a\pizza_game.py,,method,,5.0,,"[344,349]",6.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],745.0,674.0,345.0,10.0,0.0,3.0,4.7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,0.2,66.0,163.0,6.6,16.3,7.0,5.0,6.0,1.0,0.0,1.0,16.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,,,
170.0,clairecjs_bat,2023-10-05 22:22:30,Batchfile,,0.0,0.0,0.0,1.0,238.0,Python,326.0,written by chatgpt,clairecjs_bat\711d36e155ab2cf889962e9267f054cca10c425a\BAT-and-UTIL-files\ingest_youtube_album.py,,statement,,2.0,,"[316,327]",12.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],2887.0,1693.0,1532.0,83.0,0.0,10.0,36.6,979.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,581.0,1.1,460.0,743.0,5.54,8.95,13.0,11.0,10.0,0.0,0.0,1.0,31.3,5.0,0.0,0.0,0.0,0.0,1.0,5.0,1.5,3.0,5.0,3.0,5.0,,,
171.0,letter_number_clf_CSC3995,2023-10-05 21:24:07,Jupyter Notebook,,1.0,0.0,0.0,1.0,75.0,Python,5.0,written by chatgpt,letter_number_clf_CSC3995\f2e18902253828d0d3106e3799c5242c1a2b6ddb\src\preprocess\data_retrieval.py,letter_number_clf_CSC3995\ddb3959e160808476539d3f7f78f5caf15a38807\src\preprocess\data_retrieval.py,file,,17.0,,"[1,54]",54.0,,,,,,,3.0,2.0,"[-2, -3]","['2d3deb04529994fcf7def026490e90310ca21431', 'ddb3959e160808476539d3f7f78f5caf15a38807']","[[{'highest_ratio': 0.36590079450289886, 'best_match_position': (1, 65)}], [{'highest_ratio': 0.3623345628118898, 'best_match_position': (1, 66)}]]",2.0,"[-2, -3]","['2d3deb04529994fcf7def026490e90310ca21431', 'ddb3959e160808476539d3f7f78f5caf15a38807']","[[{'highest_ratio': 0.36590079450289886, 'best_match_position': (1, 65)}], [{'highest_ratio': 0.3623345628118898, 'best_match_position': (1, 66)}]]",0.0,,,,[],[],[],594.0,355.0,288.0,19.0,8.0,18.0,25.6,122.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.1,70.0,81.0,3.68,4.26,54.0,29.0,29.0,1.0,0.0,1.0,29.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,6.0,13.0,,,
172.0,Programming,2024-01-15 19:38:05,Python,,0.0,0.0,0.0,1.0,26.0,Python,11.0,written by chatgpt,Programming\065b625d489dc21248569f9af98e4c7f8502df7e\AP-Comp-Codes\04242023 Data Science\Lesson 3\crash.py,,method,,0.0,,"[7,21]",15.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],9326.0,6210.0,5665.0,439.0,41.0,122.0,21.4,1691.0,1511.0,50.0,29.0,16.2,0.0,4.0,776.0,2989.0,1.6,1266.0,1617.0,2.88,3.68,16.0,8.0,9.0,1.0,0.0,1.0,42.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,,,
173.0,AIGenerated,2023-09-18 14:45:21,Python,,0.0,0.0,0.0,1.0,2.0,Python,1.0,written by chatgpt,AIGenerated\46fe66c21199074ed12f5bb393380b0a16ab04d4\MasterMindAI\qAgentLearnsMastermind.py,,file,,0.0,,"[1,123]",123.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],3261247.0,2074828.0,1269281.0,134752.0,18875.0,8115.0,29.7,875743.0,1236114.0,8942.0,3021.0,37.9,49.0,3394.0,36808.0,284166.0,0.5,308667.0,310759.0,2.29,2.31,123.0,87.0,84.0,8.0,0.0,1.0,11.2,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1,17.0,18.0,2.12,2.25,,,
174.0,joplen_mlsp2024,2024-05-14 23:25:07,Jupyter Notebook,,0.0,0.0,0.0,1.0,139.0,Python,1.0,written by chatgpt,joplen_mlsp2024\4fb02019e8976baab5c54b4d7ab3d17eb357e971\experiments\nn.py,joplen_mlsp2024\3669cc4b60ce75a5a2b811dac6082cb019db28ec\experiments\nn.py,file,,11.0,,"[1,111]",111.0,,,,,,,4.0,3.0,"[-2, -3, -4]","['91a73d070d6ed8097dd6c63d3bbb4137ad709864', 'a8ee95b2ab5871447e002170214c499550198ad1', '3669cc4b60ce75a5a2b811dac6082cb019db28ec']","[[{'highest_ratio': 0.9592494048452598, 'best_match_position': (1, 116)}], [{'highest_ratio': 0.9436011697535163, 'best_match_position': (1, 120)}], [{'highest_ratio': 0.9287694013303769, 'best_match_position': (1, 120)}]]",3.0,"[-2, -3, -4]","['91a73d070d6ed8097dd6c63d3bbb4137ad709864', 'a8ee95b2ab5871447e002170214c499550198ad1', '3669cc4b60ce75a5a2b811dac6082cb019db28ec']","[[{'highest_ratio': 0.9592494048452598, 'best_match_position': (1, 116)}], [{'highest_ratio': 0.9436011697535163, 'best_match_position': (1, 120)}], [{'highest_ratio': 0.9287694013303769, 'best_match_position': (1, 120)}]]",0.0,,,,[],[],[],111.0,86.0,48.0,9.0,2.0,1.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.2,14.0,6.0,1.56,0.67,111.0,86.0,48.0,9.0,2.0,1.0,5.5,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.2,14.0,6.0,1.56,0.67,,,
175.0,monophobia-server,2024-01-27 14:31:51,Python,,0.0,0.0,0.0,1.0,11.0,Python,47.0,written by chatgpt,monophobia-server\531d603630b665547a9ddddea02dc63739e1cda1\main.py,,method,,5.0,,"[48,67]",20.0,,,,,,,3.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],971.0,447.0,397.0,34.0,24.0,13.0,7.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,223.0,1.7,75.0,85.0,2.21,2.5,21.0,15.0,15.0,1.0,0.0,1.0,11.8,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.1,4.0,8.0,4.0,8.0,,,
176.0,CS330_MOT,2023-11-04 17:22:28,Python,3,0.0,0.0,0.0,1.0,77.0,Python,56.0,written by chatgpt,CS330_MOT\6a04b2bf7e28892fa9a59f1757d2870d56cac34c\Deep-EIoU\Deep-EIoU\tools\sport_interpolation.py,,statement,,10.0,,"[57,61]",5.0,,,,,,,5.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],52583.0,36337.0,26005.0,1772.0,326.0,305.0,19.7,8900.0,20768.0,829.0,164.0,39.5,0.0,1.0,540.0,4635.0,0.4,5606.0,6957.0,3.16,3.93,6.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
177.0,medium-archive-image-downloader,2023-12-21 23:43:20,Python,,0.0,0.0,0.0,1.0,1.0,Python,1.0,written by chatgpt,medium-archive-image-downloader\32d7d431f48ec1e643a285034f18c111039c9fbb\medium-archive-image-downloader.py,,file,,0.0,,"[1,102]",102.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],102.0,67.0,61.0,4.0,0.0,1.0,16.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.3,17.0,20.0,4.25,5.0,102.0,67.0,61.0,4.0,0.0,1.0,16.3,13.0,0.0,0.0,0.0,0.0,1.0,6.0,0.3,17.0,20.0,4.25,5.0,,,
,rnaseq_tools,2022-03-05 20:29:15,Python,,0.0,0.0,0.0,1.0,78.0,Python,3.0,written by chatgpt,rnaseq_tools\b41ca6813cad0c621c47e774f2fa5162006bdc82\scripts\annotation\find_closest_gene.py,,file,,81.0,,"[1,96]",96.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0,Google-Foobar,2024-01-24 01:06:44,Python,,0.0,0.0,0.0,1.0,13.0,Python,81.0,written by chatgpt,Google-Foobar\0260d40a142b06a301907eec6b07f225be6f59d2\Level 4\free-the-bunny-workers\solution.py,,statement,,0.0,,"[82,134]",53.0,,,,,,input,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],604.0,379.0,266.0,18.0,0.0,7.0,24.7,124.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,177.0,1.6,80.0,122.0,4.44,6.78,54.0,28.0,1.0,0.0,0.0,1.0,31.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
180.0,pypatchy,2023-05-25 08:24:18,Jupyter Notebook,3,0.0,0.0,0.0,2.0,280.0,Python,728.0,written by chatgpt,pypatchy\16897095606bb2884765cc207c550655e5a65b30\pypatchy\design\design_yield.py,,method,,167.0,,"[726,761]",36.0,,,,,,,7.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],17101.0,9371.0,7616.0,997.0,95.0,54.0,36.1,5294.0,26.0,2.0,1.0,0.2,0.0,4.0,455.0,3066.0,1.1,2434.0,2756.0,2.44,2.76,37.0,11.0,12.0,1.0,0.0,1.0,62.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,,,
181.0,SuperPlug,2023-12-22 15:33:22,Python,,1.0,0.0,0.0,2.0,26.0,Python,8.0,written by chatgpt,SuperPlug\2d084805b8c90a06d143603ba64b35a4fba129af\SuperPlug\custom_backend.py,SuperPlug\7a52f60a396c6c4feca24f69c3a61cb98c72e765\SuperPlug\custom_backend.py,file,,2.0,,"[1,739]",739.0,,,,,,,3.0,2.0,"[-2, -3]","['31961432233a42d7f607c6b6c7f68c92ada57179', '7a52f60a396c6c4feca24f69c3a61cb98c72e765']","[[{'highest_ratio': 0.9890935792497246, 'best_match_position': (1, 743)}], [{'highest_ratio': 0.9775283296698607, 'best_match_position': (1, 753)}]]",2.0,"[-2, -3]","['31961432233a42d7f607c6b6c7f68c92ada57179', '7a52f60a396c6c4feca24f69c3a61cb98c72e765']","[[{'highest_ratio': 0.9890935792497246, 'best_match_position': (1, 743)}], [{'highest_ratio': 0.9775283296698607, 'best_match_position': (1, 753)}]]",0.0,,,,[],[],[],1626.0,755.0,754.0,98.0,37.0,6.0,43.0,570.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,152.0,0.7,166.0,98.0,1.69,1.0,739.0,225.0,268.0,36.0,15.0,1.0,65.6,429.0,0.0,0.0,0.0,0.0,35.0,82.0,1.2,58.0,30.0,1.61,0.83,,,
,pyPhoPlaceCellAnalysis,2022-01-05 17:05:36,Python,3.0,2.0,0.0,0.0,3.0,4313.0,Python,10.0,written by chatgpt,pyPhoPlaceCellAnalysis\21eb1f900fb59b7fc458a391135250dba3deec78\tests\test_HDF5_functions.py,pyPhoPlaceCellAnalysis\976135f034dc7dcf897c04ae856e3f8c57c056b8\tests\test_HDF5_functions.py,file,,3.0,,"[1,44]",44.0,,,,,test code,,3.0,2.0,"[-2, -3]","['163df7767dcca73e22deb52080ed9634c5ffa80d', '976135f034dc7dcf897c04ae856e3f8c57c056b8']","[[{'highest_ratio': 0.9925253603844101, 'best_match_position': (1, 44)}], [{'highest_ratio': 0.987254381306426, 'best_match_position': (1, 44)}]]",2.0,"[-2, -3]","['163df7767dcca73e22deb52080ed9634c5ffa80d', '976135f034dc7dcf897c04ae856e3f8c57c056b8']","[[{'highest_ratio': 0.9925253603844101, 'best_match_position': (1, 44)}], [{'highest_ratio': 0.987254381306426, 'best_match_position': (1, 44)}]]",0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.0,HD_19467_B,2024-01-25 02:52:11,Jupyter Notebook,,1.0,1.0,0.0,1.0,15.0,Python,3.0,written by chatgpt,HD_19467_B\0e1148c8a54f90db21c78424b63a1d1e0bcb965b\test_cov.py,,file,,1.0,,"[1,37]",37.0,,,,,,,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],6380.0,4471.0,4205.0,6.0,0.0,18.0,22.5,1298.0,2180.0,84.0,14.0,34.2,0.0,4.0,274.0,1278.0,1.0,282.0,993.0,47.0,165.5,37.0,16.0,16.0,1.0,0.0,1.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
185.0,ChatGPT-Live,2023-09-30 19:08:39,Python,,0.0,0.0,1.0,1.0,2.0,Python,3.0,written by chatgpt,ChatGPT-Live\1376eaf487de8c3c07188aa8c3bdcbd95f6ccd54\run_tests.py,,file,,1.0,,"[1,50]",50.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],485.0,296.0,199.0,21.0,6.0,12.0,20.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.1,40.0,26.0,1.9,1.24,50.0,29.0,23.0,0.0,0.0,1.0,25.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,8.0,,,
186.0,Fragmented,2024-01-11 08:19:45,Ren'Py,,0.0,0.0,0.0,1.0,91.0,Python,67.0,written by chatgpt,Fragmented\84aa0d8cfc9af1623cb9edb3d541eac39ec47d10\renpy-8.1.3-sdk\Fragmented\game\test_combat_281.py,,method,,12.0,,"[67,80]",14.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],155523.0,80184.0,74256.0,6489.0,806.0,255.0,29.8,33994.0,57608.0,1155.0,190.0,37.0,0.0,64.0,2080.0,30291.0,1.3,21955.0,27259.0,3.38,4.2,15.0,8.0,7.0,1.0,0.0,1.0,38.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,,,
187.0,yeastdnnexplorer,2024-01-26 03:00:33,Python,3,0.0,1.0,13.0,1.0,17.0,Python,10.0,written by chatgpt,yeastdnnexplorer\a72d07497d795ca09a71e98938df2ab0aeab4228\tests\test_verify_gpu.py,,file,,5.0,,"[1,34]",34.0,,,,,test code,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],614.0,338.0,206.0,18.0,0.0,9.0,34.5,178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,31.0,2.61,1.72,34.0,14.0,15.0,2.0,0.0,1.0,46.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,
188.0,eiriniallolib,2023-10-27 22:46:34,C++,11,0.0,0.0,0.0,0.0,367.0,Python,1.0,written by chatgpt,eiriniallolib\ce70310aadee54f789cf999e64c2b60b3bf5d26f\tutorials\allolib-f23\get_earthquakes.py,,file,,81.0,,"[1,77]",77.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],77.0,50.0,44.0,3.0,0.0,1.0,23.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,3.0,5.0,4.0,1.67,1.33,77.0,50.0,44.0,3.0,0.0,1.0,23.1,15.0,0.0,0.0,0.0,0.0,9.0,45.0,3.0,5.0,4.0,1.67,1.33,,,
,hpc-intro,2021-04-09 10:49:21,Shell,3.0,10.0,13.0,11.0,5.0,109.0,Python,2.0,written by chatgpt,hpc-intro\2d4ce2596143edad556e207c3262fc1f9b5254db\course_files\scripts\sir_simulator.py,,file,,10.0,,"[1,56]",56.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,teacup_archive,2022-07-27 12:44:59,HTML,,0.0,0.0,0.0,1.0,24.0,Python,78.0,written by chatgpt,teacup_archive\dd62e8d31d53832949a7fdcc9792cbc63c6ac9d7\functions\v1.py,,statement,,0.0,,"[80,90]",11.0,,,,,,input,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.0,valorant_dataset_downloader,2023-07-27 08:12:33,Python,,0.0,0.0,0.0,1.0,5.0,Python,48.0,written by chatgpt,valorant_dataset_downloader\50990881bad6cf24ce5ecf1536df361d1d5b1cbb\database_classes.py,,class,,0.0,,"[50,70]",21.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],838.0,516.0,368.0,22.0,7.0,4.0,23.8,161.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,201.0,1.3,62.0,86.0,2.82,3.91,22.0,13.0,14.0,1.0,1.0,1.0,31.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
,pacosako,2020-04-03 17:21:22,Rust,8.0,22.0,3.0,28.0,3.0,846.0,Python,1.0,written by chatgpt,pacosako\884fed93add10bd49370ca513c9c580a44d579b9\backend\src\test\hist.py,pacosako\457397d438db68b1e766f743cbe6a2d4da68369c\backend\src\test\hist.py,file,,2.0,,"[1,51]",51.0,,,,,,,2.0,1.0,[-2],['457397d438db68b1e766f743cbe6a2d4da68369c'],"[[{'highest_ratio': 0.9991907202589695, 'best_match_position': (1, 51)}]]",1.0,[-2],['457397d438db68b1e766f743cbe6a2d4da68369c'],"[[{'highest_ratio': 0.9991907202589695, 'best_match_position': (1, 51)}]]",0.0,,,,[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0,bookbot,2024-01-12 05:45:16,Python,,0.0,0.0,0.0,1.0,8.0,Python,37.0,written by copilot,bookbot\87a48d80dc48afbd2535ebce022203ccd2c7d656\main.py,,statement,,0.0,,"[38,44]",7.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],49.0,30.0,29.0,1.0,0.0,1.0,14.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,8.0,11.0,8.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,6.0,,,
195.0,OxPhysCopiliot,2024-05-04 12:49:17,Python,,0.0,1.0,0.0,1.0,3.0,Python,17.0,written by copilot,OxPhysCopiliot\c20644a0df74671de131be0ac56cdf098b8c4804\utils.py,,method,,0.0,,"[15,24]",10.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],148.0,80.0,70.0,4.0,2.0,3.0,37.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,56.0,2.3,7.0,3.0,1.75,0.75,11.0,7.0,7.0,1.0,0.0,1.0,41.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,,,
196.0,PlatformGame,2023-09-27 17:49:37,Python,2,1.0,0.0,0.0,2.0,24.0,Python,2.0,written by copilot,PlatformGame\aa85999081ed8d975014df495ebfbf9331aba225\utils\scene_manager.py,PlatformGame\7cab17b687b041661aea60a41ab545dd9d3710fd\utils\scene_manager.py,file,,3.0,,"[1,45]",45.0,,,,,,,3.0,2.0,"[-2, -3]","['bbb9e85962808a37b00771db18dee5034adff6cf', '7cab17b687b041661aea60a41ab545dd9d3710fd']","[[{'highest_ratio': 0.9081920903954802, 'best_match_position': (1, 45)}], [{'highest_ratio': 0.8946086956521739, 'best_match_position': (1, 46)}]]",2.0,"[-2, -3]","['bbb9e85962808a37b00771db18dee5034adff6cf', '7cab17b687b041661aea60a41ab545dd9d3710fd']","[[{'highest_ratio': 0.9081920903954802, 'best_match_position': (1, 45)}], [{'highest_ratio': 0.8946086956521739, 'best_match_position': (1, 46)}]]",0.0,,,,[],[],[],133.0,75.0,73.0,16.0,3.0,5.0,21.9,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,1.6,24.0,13.0,1.5,0.81,45.0,32.0,30.0,7.0,1.0,1.0,11.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,1.71,1.0,,,
197.0,CS131,2024-03-13 07:13:22,Python,,0.0,0.0,0.0,1.0,7.0,Python,47.0,written by copilot,CS131\706bfa87cc3109c4d6461e5c42d9a7ff664f5a0c\Project 1\interpreterv1.py,,statement,,0.0,,"[[48,51],[59,60]]",6.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],85.0,67.0,63.0,10.0,1.0,1.0,5.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.9,1.9,8.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,
198.0,SHRA-Groningen-chaintools,2023-12-01 12:57:09,Python,2,2.0,0.0,0.0,5.0,4.0,Python,182.0,written by copilot,SHRA-Groningen-chaintools\57c88e8b6059aa3eb88c7b3bfdd0e1cdd4010e2c\chaintools\tools_grid.py,,method,,0.0,,"[178,211]",34.0,,,,,,,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],1061.0,611.0,443.0,38.0,1.0,6.0,31.2,277.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,73.0,0.4,113.0,132.0,2.97,3.47,35.0,10.0,10.0,1.0,0.0,1.0,70.6,24.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7,1.0,0.0,1.0,0.0,,,
199.0,ColubridLovers_ProjectOne,2024-02-09 01:25:07,HTML,3,0.0,0.0,1.0,1.0,64.0,Python,6.0,written by copilot,ColubridLovers_ProjectOne\943ff5259ac5a760c6587c98620a855a8ea16bb6\Project1\main\mainapp\admin.py,,file,,7.0,,"[1,9]",9.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],877.0,520.0,305.0,17.0,22.0,27.0,27.2,194.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.2,34.0,44.0,2.0,2.59,9.0,6.0,6.0,0.0,0.0,1.0,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
200.0,game-of-life,2024-04-01 21:31:43,Python,,0.0,0.0,0.0,1.0,1.0,Python,2.0,written by copilot,game-of-life\99ff1b37b90a2d4aa9436c9db4b711aede34131a\gui.py,,file,,0.0,,"[1,189]",189.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],457.0,272.0,266.0,23.0,0.0,3.0,21.4,74.0,159.0,2.0,2.0,34.8,0.0,0.0,6.0,80.0,1.0,117.0,201.0,5.09,8.74,189.0,128.0,125.0,8.0,0.0,1.0,7.2,10.0,0.0,0.0,0.0,0.0,5.0,74.0,1.9,51.0,117.0,6.38,14.62,,,
201.0,NeetCode,2023-11-08 22:38:07,Python,,0.0,0.0,0.0,1.0,73.0,Python,63.0,written by copilot,NeetCode\822d5781a0d703330ae1940fa2a9c8cbc3b3717a\sliding_window\minimum_window_substring.py,,method,,1.0,,"[64,85]",22.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],936.0,681.0,664.0,50.0,29.0,29.0,8.5,63.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,354.0,1.7,201.0,308.0,4.02,6.16,23.0,19.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.8,8.0,13.0,8.0,13.0,,,
202.0,dive-map,2024-02-21 05:10:05,Python,,0.0,0.0,3.0,1.0,125.0,Python,242.0,written by copilot,dive-map\a857ae4735b9e1616258de48faa9b8a8d5142109\mapper.py,,method,,9.0,,"[241,248]",8.0,,,,,,,31.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],2743.0,2570.0,276.0,12.0,0.0,6.0,1.6,43.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,121.0,0.2,41.0,50.0,3.42,4.17,9.0,7.0,7.0,1.0,0.0,1.0,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,,,
203.0,CSI4180_Homework2,2024-03-07 01:14:54,Python,,0.0,0.0,0.0,1.0,7.0,Python,126.0,written by copilot,CSI4180_Homework2\f9a42febe8bafb258d34323c9e2422591b6b267e\homeworkTwo.py,,method,,0.0,,"[127,134]",8.0,,,,,,,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],303.0,206.0,190.0,6.0,0.0,1.0,17.6,44.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,80.0,1.3,23.0,20.0,3.83,3.33,9.0,6.0,5.0,1.0,0.0,1.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,
204.0,hospital_management_system,2024-03-04 07:24:33,Python,,0.0,0.0,0.0,1.0,5.0,Python,103.0,written by copilot,hospital_management_system\9fcc0a4a565345f46a187d28ed21d2dfd9e34ec8\SickRecordOperation.py,,statement,,1.0,,"[104,115]",12.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],726.0,545.0,469.0,51.0,5.0,10.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,373.0,2.3,123.0,123.0,2.41,2.41,13.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,,,
